Track_duration(s);Popularity;Danceability;Key;Loudness;Mode;Speechiness;Acousticness;Instrumentalness;Liveness;Valence;Tempo;Time Signature;Explicit;Energy
202.613;82;0.751;4;3.724;1;0.0859;0.00379;0;0.036;0.816;119.975;4;0;0.783
222.24;33;0.634;8;6.091;1;0.0383;0.621;0;0.101;0.336;101.818;4;0;0.473
120.466;10;0.42;2;12.063;1;0.0353;0.845;0.944;0.099;0.531;91.731;4;0;0.256
208.92;34;0.731;6;7.366;0;0.065;0.00439;0.0000035;0.26;0.497;130.028;4;0;0.813
175.826;41;0.623;5;8.642;1;0.0323;0.382;0;0.071;0.889;77.492;4;0;0.725
193.733;44;0.623;6;4.725;1;0.391;0.571;0;0.293;0.689;87.277;4;0;0.839
253.706;33;0.481;10;9.928;1;0.0438;0.00309;0.000885;0.0717;0.841;145.754;3;0;0.804
245.306;61;0.479;9;5.106;0;0.0921;0.00291;0.293;0.171;0.344;159.949;3;0;0.929
249.753;0;0.518;0;5.806;1;0.0367;0.0372;0;0.337;0.393;136.023;4;1;0.789
197.346;60;0.833;7;7.876;1;0.0739;0.291;0.000893;0.0954;0.627;116.98;4;0;0.497
294.48;0;0.507;10;4.736;0;0.0386;0.0545;0;0.163;0.603;135.063;4;0;0.958
203.16;0;0.563;7;7.192;0;0.0368;0.000632;0.000982;0.818;0.777;139.666;4;0;0.864
230.453;64;0.677;7;7.108;1;0.281;0.134;0.00000386;0.175;0.528;186.038;4;0;0.592
192.106;68;0.677;9;6.879;1;0.0361;0.0405;0;0.0351;0.875;106.279;4;0;0.682
224.2;64;0.612;8;6.197;1;0.0283;0.473;0;0.108;0.175;116.43;4;0;0.501
218.96;0;0.785;9;5.306;1;0.0363;0.0421;0.0000993;0.108;0.971;125.447;4;0;0.737
268.533;72;0.811;5;9.688;0;0.0402;0.0193;0.00000141;0.0526;0.797;92.94;4;0;0.458
370.493;35;0.548;2;12.627;1;0.0551;0.399;0.0000127;0.534;0.675;92.92;4;0;0.684
216.453;54;0.648;6;8.111;0;0.0451;0.00084;0.579;0.485;0.353;108.01;4;0;0.872
247.026;0;0.683;7;11.906;1;0.049;0.0153;0.0275;0.0945;0.884;90.637;4;0;0.637
266.72;78;0.445;8;9.803;1;0.0461;0.234;0.000252;0.205;0.768;80.823;4;0;0.706
235.826;69;0.695;1;6.109;0;0.0345;0.014;0.0000795;0.0756;0.245;104.988;4;0;0.672
273.906;69;0.611;4;5.357;1;0.0378;0.00957;0.0708;0.36;0.763;125.398;4;0;0.946
252.76;74;0.617;9;5.953;1;0.055;0.0112;0.0000963;0.0523;0.629;96.328;4;0;0.886
306.573;38;0.612;1;7.456;1;0.0479;0.0319;0.00000144;0.168;0.676;79.142;4;0;0.806
145.053;23;0.578;3;6.903;1;0.0273;0.653;0.0000787;0.173;0.464;99.123;4;0;0.525
255.066;0;0.562;9;6.547;1;0.0332;0.165;0;0.118;0.977;117.153;4;0;0.948
231.213;52;0.478;5;5.165;1;0.0285;0.705;0;0.119;0.222;93.005;5;0;0.442
318.525;66;0.688;8;9.059;1;0.167;0.716;0.0000446;0.104;0.299;84.958;4;0;0.473
235.266;0;0.32;2;14.917;0;0.0326;0.834;0.00193;0.138;0.0896;129.936;4;0;0.2
226.733;0;0.519;1;4.947;1;0.125;0.0993;0;0.0476;0.713;119.998;3;0;0.819
324.306;58;0.563;6;4.325;1;0.317;0.0141;0;0.636;0.487;85.789;4;0;0.751
220.946;72;0.514;5;5.099;1;0.0367;0.0749;0.00000264;0.392;0.575;159.814;4;0;0.683
258.333;0;0.705;5;8.231;1;0.0327;0.534;0;0.0994;0.0864;107.962;4;0;0.439
226.16;2;0.65;6;5.84;0;0.229;0.0528;0;0.235;0.613;159.173;4;0;0.736
217.72;67;0.794;3;7.963;1;0.0422;0.629;0.00000173;0.0888;0.802;125.252;4;0;0.81
271.8;61;0.435;0;6.635;0;0.0388;0.463;0;0.104;0.51;163.486;4;0;0.69
280.466;61;0.264;0;2.741;1;0.0517;0.0452;0.0222;0.376;0.456;155.376;4;0;0.78
145.573;51;0.567;3;14.596;1;0.0289;0.86;0.929;0.0972;0.625;130.459;4;0;0.333
201.093;7;0.609;10;4.469;0;0.0622;0.134;0;0.135;0.348;102.007;4;0;0.82
245.699;67;0.614;0;5.79;1;0.157;0.247;0;0.0976;0.258;156.85;4;0;0.684
260.173;74;0.533;6;5.571;1;0.0323;0.16;0.0000112;0.369;0.292;140.167;4;0;0.637
229.106;0;0.5;4;4.066;1;0.0736;0.0000484;0.000198;0.0794;0.566;130.06;4;0;0.899
208.106;3;0.619;11;10.206;0;0.042;0.0192;0;0.0676;0.479;120.675;4;0;0.546
232.16;21;0.487;7;8.574;1;0.0714;0.0101;0.000295;0.115;0.444;139.448;4;0;0.899
200.186;83;0.602;9;4.097;1;0.302;0.393;0;0.165;0.554;75.087;4;0;0.707
255.826;0;0.656;4;10.818;1;0.0294;0.414;0;0.139;0.741;137.99;4;0;0.592
192.627;23;0.576;4;3.727;0;0.0403;0.00614;0.00123;0.162;0.233;127.012;4;0;0.843
208.92;14;0.834;9;2.105;0;0.0634;0.165;0;0.0473;0.865;108.04;4;0;0.751
156.493;0;0.552;6;12.022;1;0.0312;0.663;0.00729;0.139;0.322;104.477;4;0;0.265
227.653;0;0.628;9;3.606;1;0.0316;0.226;0;0.122;0.664;132.968;4;0;0.603
268.626;0;0.643;6;5.961;0;0.0274;0.000833;0.0139;0.123;0.293;117.95;4;0;0.621
212.08;23;0.744;2;4.679;1;0.0544;0.00801;0.00000357;0.31;0.714;101.974;4;0;0.808
240.76;75;0.438;7;6.549;1;0.0305;0.3;0.00000449;0.0754;0.266;133.822;4;0;0.606
241.506;59;0.609;7;13.992;0;0.0416;0.00504;0.877;0.183;0.228;125.117;4;0;0.762
169.413;69;0.704;4;3.045;1;0.0321;0.0233;0;0.0596;0.962;131.952;4;0;0.809
153.865;40;0.752;10;5.127;0;0.0396;0.0205;0;0.133;0.607;122.979;4;0;0.679
288.813;41;0.861;11;6.092;0;0.0584;0.0702;0.000873;0.0589;0.693;111.658;4;0;0.812
159.862;70;0.743;1;5.025;0;0.0649;0.0172;0;0.0743;0.263;103.072;4;0;0.837
223.133;26;0.721;9;6.461;1;0.029;0.171;0.0000437;0.263;0.776;129.017;4;0;0.983
237.226;24;0.632;6;4.975;0;0.0611;0.229;0.102;0.132;0.734;77.944;4;0;0.668
282.866;47;0.628;4;13.713;1;0.034;0.867;0.00000165;0.0892;0.293;105.675;4;0;0.203
158.96;36;0.506;6;6.755;0;0.0391;0.241;0.000002;0.116;0.763;119.267;4;0;0.669
231.688;45;0.411;6;7.285;1;0.0453;0.00228;0.0042;0.357;0.0866;90.67;4;0;0.826
235.84;0;0.591;7;4.963;1;0.0642;0.00971;0.000124;0.176;0.64;104.004;4;0;0.847
195.773;0;0.445;5;11.068;0;0.0356;0.928;0;0.243;0.305;113.882;4;0;0.173
891.72;10;0.805;9;2.539;0;0.0396;0.00164;0.488;0.366;0.707;125.901;4;0;0.931
203.826;26;0.649;3;18.213;1;0.032;0.819;0;0.0808;0.184;106.523;4;0;0.265
215.226;14;0.774;1;7.433;1;0.0648;0.0504;0;0.141;0.833;113.204;4;0;0.809
190.36;88;0.777;0;5.191;1;0.054;0.0767;0;0.0901;0.633;110.048;4;0;0.658
190.299;0;0.379;10;8.796;1;0.0301;0.447;0;0.148;0.127;171.09;3;0;0.329
277;67;0.582;10;11.43;1;0.0259;0.827;0.0000295;0.091;0.294;90.186;4;0;0.253
164.981;9;0.316;9;8.343;1;0.0485;0.789;0.00000144;0.35;0.509;169.906;4;0;0.839
352.533;51;0.591;6;6.492;1;0.046;0.000306;0.0031;0.0778;0.676;131.172;4;0;0.954
184.999;52;0.592;1;10.054;1;0.0391;0.193;0;0.0564;0.259;67.445;4;0;0.438
160.28;0;0.667;0;8.894;1;0.0291;0.245;0;0.107;0.971;127.935;4;0;0.599
219.2;88;0.647;7;5.384;1;0.165;0.0647;0;0.334;0.942;160.078;4;0;0.8
218.613;1;0.369;4;6.37;1;0.102;0.329;0.00000348;0.0762;0.548;158.399;1;0;0.591
206.186;0;0.408;5;4.88;1;0.0533;0.00877;0.000454;0.12;0.361;126.405;4;0;0.925
241.946;0;0.571;2;5.331;1;0.0691;0.0302;0.00000356;0.31;0.459;170.662;4;0;0.947
223.694;66;0.693;0;3.988;1;0.0578;0.193;0;0.124;0.753;127.457;4;0;0.879
236.826;0;0.658;0;8.921;1;0.0315;0.0936;0.000151;0.333;0.81;118.959;4;1;0.817
228.466;0;0.454;4;5.44;1;0.0305;0.000861;0.00281;0.794;0.727;105.859;4;0;0.879
162.786;0;0.788;2;8.892;1;0.0427;0.0753;0.815;0.113;0.889;126.977;4;0;0.958
258.32;24;0.646;5;9.587;1;0.0259;0.259;0;0.116;0.611;114.028;4;0;0.517
272.394;1;0.548;5;7.596;1;0.0323;0.186;0.000263;0.217;0.405;85.03;4;0;0.532
226.8;61;0.743;0;5.189;1;0.0391;0.0156;0;0.133;0.814;100.003;4;0;0.841
255.626;0;0.372;1;5.049;0;0.0752;0.000678;0.000125;0.171;0.39;129.8;4;0;0.943
190.4;56;0.762;5;2.71;1;0.135;0.117;0;0.202;0.525;122.066;4;0;0.797
227.32;5;0.555;2;6.832;1;0.033;0.137;0.0000199;0.0733;0.518;125.77;4;0;0.639
224.133;53;0.738;5;4.349;0;0.0315;0.123;0;0.126;0.94;97.99;4;0;0.692
221.543;0;0.853;7;10.198;1;0.241;0.39;0.00000938;0.752;0.282;118.028;4;0;0.351
208.6;77;0.763;5;6.932;0;0.0364;0.281;0.79;0.134;0.929;124.431;4;0;0.777
157.605;83;0.88;7;4.258;0;0.0874;0.177;0.0000643;0.106;0.884;117.948;4;1;0.751
203.339;44;0.702;10;2.403;1;0.144;0.0851;0;0.151;0.584;106.093;4;0;0.843
267.48;0;0.515;2;9.197;1;0.0275;0.6;0.00073;0.171;0.456;127.801;4;0;0.452
231.933;55;0.717;2;4.086;1;0.0338;0.0108;0.0000239;0.0904;0.4;117.38;4;1;0.782
188.066;0;0.591;4;3.597;1;0.0432;0.00224;0.000886;0.292;0.961;104.171;4;0;0.79
206.981;35;0.558;0;4.333;1;0.059;0.00485;0.000404;0.285;0.543;82.49;4;0;0.795
128.888;1;0.502;0;7.413;1;0.0444;0.76;0;0.103;0.875;137.36;4;0;0.731
167.613;0;0.743;0;5.916;1;0.0941;0.256;0.0000503;0.155;0.833;106.564;4;0;0.774
143.229;30;0.639;10;8.231;1;0.0413;0.611;0.0000118;0.204;0.873;93.242;4;0;0.875
242.8;31;0.745;1;4.39;0;0.0287;0.0105;0.0836;0.21;0.939;110.855;4;0;0.682
179.573;48;0.206;4;9.682;0;0.0469;0.0172;0.00582;0.228;0.317;172.338;3;0;0.7
222.533;87;0.596;4;3.556;0;0.0346;0.0211;0.0178;0.141;0.743;127.949;4;0;0.856
206.947;60;0.654;2;3.594;1;0.0534;0.648;0;0.0995;0.475;103.551;4;0;0.756
191.8;25;0.68;11;10.505;0;0.342;0.383;0;0.387;0.696;69.796;4;0;0.608
275.4;0;0.556;0;5.76;1;0.0275;0.242;0.00137;0.148;0.286;90.759;4;1;0.616
233.337;0;0.564;0;5.438;1;0.055;0.439;0;0.163;0.26;119.907;4;0;0.552
268.853;2;0.882;1;6.165;1;0.312;0.0427;0;0.118;0.809;85.491;4;0;0.678
156.773;56;0.71;1;2.686;1;0.0296;0.00828;0.0000134;0.172;0.86;125.953;4;0;0.901
161.826;30;0.541;0;13.35;1;0.028;0.395;0.0000063;0.156;0.859;118.269;4;0;0.514
225.533;68;0.741;0;5.096;0;0.12;0.0218;0;0.628;0.362;97.084;4;0;0.759
243.053;1;0.84;6;7.116;0;0.0333;0.202;0;0.0873;0.957;95.498;4;0;0.482
180.52;0;0.56;10;2.633;1;0.191;0.116;0.0000017;0.241;0.807;167.903;4;0;0.923
229.506;41;0.719;7;3.693;1;0.117;0.00194;0.128;0.0747;0.812;128.015;4;0;0.846
211;88;0.79;10;5.983;0;0.136;0.0515;0;0.248;0.654;87.999;4;0;0.647
260.906;74;0.729;5;7.191;0;0.337;0.00128;0.208;0.305;0.359;124.149;4;0;0.662
604.266;28;0.431;1;12.24;1;0.0463;0.906;0.0000309;0.144;0.12;101.77;4;0;0.0000203
217.692;74;0.682;0;10.05;1;0.0346;0.00863;0;0.137;0.927;115.584;4;0;0.635
212.64;82;0.738;11;4.373;0;0.0731;0.0392;0.00169;0.388;0.336;122.003;4;0;0.868
169.303;39;0.538;1;5.683;0;0.117;0.228;0;0.142;0.503;121.763;4;0;0.731
422.746;43;0.682;7;11.492;0;0.0571;0.0828;0.117;0.359;0.912;127.104;4;0;0.876
221.44;81;0.75;8;8.094;1;0.105;0.546;0;0.111;0.459;140.06;4;1;0.56
285.12;76;0.421;10;7.445;1;0.0267;0.309;0.000961;0.11;0.161;139.028;3;0;0.407
183.6;0;0.386;0;6.876;1;0.0332;0.166;0;0.0789;0.399;169.606;4;0;0.455
204.533;0;0.825;8;3.207;1;0.102;0.216;0.0000243;0.228;0.774;118.912;4;0;0.914
194.28;0;0.511;4;5.109;1;0.0482;0.00188;0.139;0.352;0.93;156.651;4;0;0.861
184.586;59;0.664;0;7.56;1;0.0273;0.00309;0.000128;0.175;0.193;96.6;3;0;0.613
217.44;75;0.684;10;7.005;1;0.0386;0.0716;0;0.122;0.284;125.046;4;0;0.619
188.174;57;0.735;0;6.652;1;0.0459;0.011;0;0.0553;0.851;85.899;4;0;0.423
201.51;13;0.717;1;3.329;0;0.0477;0.0843;0;0.345;0.815;127.934;4;0;0.812
218.906;24;0.717;1;6.49;1;0.0712;0.0172;0;0.114;0.5;119.97;4;0;0.666
257.773;0;0.66;3;5.872;1;0.0305;0.0783;0.00000325;0.174;0.392;92.177;4;0;0.644
252.293;0;0.663;4;8.534;1;0.0332;0.0149;0.00993;0.0776;0.82;97.933;4;0;0.726
246.426;0;0.695;10;6.165;0;0.0418;0.00341;0.0727;0.103;0.84;125.013;4;0;0.945
159.013;0;0.229;0;8.733;1;0.0294;0.428;0;0.416;0.476;167.693;4;0;0.417
300.773;79;0.621;2;5.396;1;0.0302;0.17;0;0.0875;0.744;113.967;4;0;0.901
261.453;10;0.348;1;3.382;1;0.0355;0.000662;0;0.142;0.256;161.679;4;0;0.798
229.093;82;0.494;7;4.784;1;0.0843;0.00579;0;0.122;0.574;162.011;4;0;0.842
177.073;0;0.732;0;6.423;1;0.107;0.00719;0.0000149;0.34;0.643;123.033;4;0;0.734
146.48;71;0.647;10;9.538;0;0.0755;0.41;0.00000193;0.0715;0.915;167.396;4;0;0.582
169.693;54;0.665;8;12.852;1;0.0441;0.0381;0.0000184;0.0637;0.856;124.265;4;0;0.629
196.946;51;0.788;4;3.368;0;0.0384;0.0539;0.0159;0.0762;0.935;121.982;4;0;0.914
208.106;73;0.593;8;6.12;1;0.0339;0.363;0.0000222;0.102;0.502;118.008;4;0;0.74
232.933;0;0.564;9;14.1;1;0.0281;0.195;0.000395;0.0943;0.941;101.842;4;0;0.449
278.373;59;0.388;5;5.769;1;0.0735;0.118;0.000293;0.082;0.365;145.434;5;0;0.694
329.626;0;0.631;5;6.749;1;0.0269;0.00786;0.0133;0.207;0.387;115.121;4;0;0.763
247.266;0;0.407;5;5.346;0;0.188;0.0141;0.00000246;0.306;0.247;196.093;4;0;0.725
185.36;0;0.276;9;13.115;1;0.0378;0.332;0.029;0.126;0.346;73.805;4;0;0.344
198.226;76;0.436;0;13.271;1;0.0308;0.902;0.00000281;0.126;0.146;76.64;3;0;0.141
271.466;65;0.98;2;16.035;1;0.058;0.027;0.00000168;0.104;0.675;115.744;4;0;0.535
204.826;0;0.739;8;5.062;1;0.0418;0.008;0.00504;0.164;0.713;119.982;4;0;0.818
126.48;28;0.423;5;7.223;1;0.0319;0.202;0.0291;0.299;0.96;155.968;4;0;0.88
268.493;50;0.638;0;4.867;1;0.0308;0.082;0.000995;0.517;0.851;116.288;4;0;0.869
188.96;18;0.683;7;14.084;1;0.116;0.796;0.00000233;0.213;0.735;106.332;4;0;0.343
217.68;64;0.499;8;9.101;1;0.0286;0.00466;0.00303;0.122;0.652;96.103;4;0;0.72
130.626;43;0.471;9;9.298;1;0.0316;0.269;0;0.337;0.512;89.692;4;0;0.387
207.093;0;0.566;9;5.885;1;0.0504;0.000192;0;0.0581;0.749;116.041;4;0;0.835
222.234;0;0.557;0;6.481;0;0.239;0.338;0.00502;0.288;0.46;141.082;4;0;0.581
271.786;0;0.594;7;7.479;1;0.0535;0.0113;0.000117;0.235;0.653;79.963;4;0;0.874
159.053;39;0.696;7;7.195;1;0.0477;0.0896;0.165;0.185;0.84;109.32;4;0;0.828
254.333;49;0.578;5;11.897;1;0.0297;0.425;0;0.141;0.638;184.358;3;0;0.519
233.654;58;0.53;5;6.672;1;0.0335;0.17;0.00000283;0.248;0.288;148.051;4;0;0.538
228.986;25;0.495;3;4.966;1;0.0282;0.00477;0.00000142;0.11;0.409;108.01;4;0;0.755
279.026;0;0.54;0;3.397;0;0.0445;0.0043;0;0.142;0.257;129.01;4;0;0.809
213.946;10;0.324;11;7.471;1;0.035;0.385;0;0.204;0.403;96.338;3;0;0.65
268.093;60;0.678;0;8.515;1;0.024;0.00987;0.000274;0.0437;0.678;91.779;4;0;0.53
222.706;0;0.565;0;13.859;1;0.032;0.00811;0.00000223;0.0868;0.68;86.995;4;0;0.433
292.88;87;0.502;4;5.175;1;0.0364;0.000147;0.0117;0.217;0.259;133.52;4;0;0.89
188.133;42;0.479;3;12.806;1;0.0472;0.225;0.00038;0.143;0.756;81.18;4;0;0.453
267.946;70;0.837;7;13.341;0;0.064;0.541;0.00789;0.198;0.892;104.995;4;0;0.38
273.066;0;0.83;5;4.156;1;0.176;0.115;0;0.143;0.815;94.106;4;0;0.688
251.346;0;0.825;1;9.859;1;0.0348;0.574;0.0034;0.0726;0.738;117.399;4;0;0.449
313.666;16;0.714;9;11.261;1;0.0454;0.599;0;0.0876;0.522;104.234;4;0;0.301
207.04;40;0.719;11;6.317;0;0.0462;0.0868;0;0.108;0.51;119.934;4;0;0.861
225.626;78;0.619;4;9.307;1;0.0473;0.0152;0.000064;0.0858;0.69;127.224;4;0;0.579
198.88;64;0.677;5;7.038;1;0.154;0.0531;0.0128;0.333;0.471;121.939;4;0;0.753
312.587;0;0.702;2;8.968;1;0.0277;0.000655;0.005;0.0618;0.752;107.531;4;0;0.539
242.64;53;0.663;6;5.83;1;0.0462;0.277;0.003;0.312;0.926;159.719;4;0;0.748
195;61;0.629;1;7.239;1;0.0299;0.122;0.00000972;0.0962;0.627;132.783;4;0;0.677
194.16;44;0.648;4;16.446;1;0.0348;0.879;0.000216;0.13;0.435;99.585;4;1;0.165
163.6;68;0.652;9;7.811;1;0.038;0.412;0;0.119;0.744;138.134;4;0;0.583
186.533;66;0.808;5;8.772;1;0.0868;0.115;0.000109;0.316;0.717;106.855;4;0;0.85
340.2;77;0.472;1;10.171;0;0.0305;0.0131;0.0000112;0.14;0.401;140.124;4;0;0.652
234.986;68;0.436;11;6.106;1;0.0278;0.0102;0.000278;0.198;0.24;150.066;4;0;0.562
184.226;48;0.505;8;23.032;1;0.0278;0.91;0.00000261;0.0675;0.309;78.856;3;0;0.0477
195.16;39;0.645;2;7.151;1;0.0267;0.236;0.00243;0.103;0.589;90.246;4;0;0.695
225;60;0.754;0;5.786;1;0.0448;0.0199;0;0.297;0.75;103.992;4;0;0.933
216.447;50;0.695;5;4.73;0;0.0351;0.147;0.00000221;0.152;0.563;104.015;4;0;0.691
259.373;48;0.569;10;7.078;0;0.0271;0.000813;0.00281;0.29;0.44;109.477;4;0;0.698
255.773;52;0.507;2;16.089;1;0.0324;0.806;0;0.102;0.601;141.261;4;0;0.198
273.058;47;0.706;0;7.063;1;0.0576;0.0787;0.00795;0.0501;0.947;120.126;4;0;0.88
236.44;77;0.581;4;4.433;1;0.0318;0.0298;0.000186;0.243;0.316;107.884;4;0;0.717
273.466;53;0.502;6;3.717;1;0.12;0.0101;0.00000449;0.0809;0.102;139.979;4;0;0.948
247.373;56;0.468;10;4.841;1;0.0692;0.00578;0.00625;0.035;0.13;135.062;4;0;0.876
340.706;87;0.516;5;4.63;1;0.0313;0.0275;0;0.109;0.222;119.972;4;0;0.595
174.72;11;0.222;3;9.673;1;0.0326;0.851;0.00295;0.135;0.325;101.473;4;0;0.383
192.106;0;0.723;0;5.576;0;0.0378;0.0997;0;0.0528;0.606;138.098;4;0;0.711
242.786;56;0.718;8;7.041;1;0.115;0.115;0;0.565;0.483;127.949;4;0;0.768
258.399;65;0.561;5;5.132;1;0.0587;0.00279;0.00000101;0.328;0.756;96.225;4;0;0.848
181.263;11;0.922;10;7.495;1;0.27;0.00104;0.0000586;0.105;0.595;140.022;4;0;0.581
158.44;56;0.64;2;9.413;1;0.0534;0.278;0;0.0459;0.971;173.565;4;0;0.834
302.72;0;0.729;4;4.822;1;0.0684;0.232;0.00000157;0.391;0.839;138.202;4;0;0.731
220.293;0;0.629;6;4.261;1;0.0357;0.199;0;0.317;0.466;123.087;4;0;0.817
194.693;0;0.652;9;6.641;1;0.0392;0.289;0;0.0843;0.484;80.113;4;0;0.539
195.776;0;0.686;8;9.903;1;0.102;0.33;0.562;0.114;0.608;170.181;4;1;0.349
267.306;30;0.153;8;4.488;0;0.0531;0.0017;0.000682;0.11;0.285;180.262;4;0;0.855
233.24;69;0.381;10;7.594;0;0.0536;0.00834;0.0101;0.0854;0.814;142.504;4;0;0.732
327.746;68;0.51;8;4.715;1;0.0294;0.292;0.00683;0.313;0.356;125.887;4;0;0.667
224.4;80;0.724;11;5.226;1;0.0622;0.073;0;0.0889;0.235;139;4;0;0.695
231.733;39;0.751;9;15.635;1;0.0274;0.241;0.00602;0.136;0.768;110.485;4;0;0.389
198.02;0;0.705;4;3.193;1;0.0415;0.00162;0.000142;0.335;0.228;119.982;4;0;0.936
168.226;55;0.535;7;5.544;1;0.0365;0.335;0.0000494;0.0762;0.806;176.629;4;0;0.877
276.133;44;0.51;10;11.671;1;0.0421;0.7;0.00000805;0.163;0.361;110.23;4;0;0.469
156.975;14;0.632;7;2.686;1;0.0265;0.004;0;0.111;0.698;99.99;4;0;0.849
240.4;38;0.614;4;3.954;0;0.0487;0.115;0;0.389;0.865;89.974;4;0;0.966
235.973;70;0.726;1;6.219;1;0.0473;0.0149;0.00000149;0.0837;0.751;107.02;4;0;0.679
223.413;65;0.893;11;3.105;0;0.0571;0.0642;0;0.0943;0.872;101.018;4;0;0.745
169.154;44;0.59;2;6.999;0;0.058;0.0334;0;0.273;0.866;186.1;4;0;0.83
278.719;88;0.449;5;6.761;1;0.0268;0.0509;0.0000875;0.0833;0.212;139.631;4;0;0.585
210.626;64;0.747;11;2.457;0;0.0751;0.135;0;0.251;0.751;125.006;4;0;0.716
266.866;72;0.679;5;9.897;1;0.0255;0.4;0;0.0497;0.546;97.8;4;0;0.657
150.4;0;0.479;0;9.281;0;0.205;0.924;0.0734;0.891;0.884;165.371;4;0;0.837
326.933;0;0.746;1;10.963;1;0.0875;0.183;0.00367;0.121;0.598;160.036;4;0;0.345
299.506;16;0.514;11;2.961;1;0.236;0.107;0;0.14;0.289;129.565;4;0;0.935
185.666;0;0.712;9;3.493;1;0.0347;0.209;0.11;0.0933;0.511;130.295;4;0;0.927
249.226;0;0.745;0;6.259;1;0.0285;0.148;0.000539;0.375;0.931;107.24;4;0;0.911
218.506;54;0.412;5;3.65;1;0.13;0.0272;0;0.0808;0.719;113.23;5;0;0.864
150.746;4;0.248;2;2.769;0;0.033;0.882;0;0.103;0.649;201.17;3;0;0.836
249.64;53;0.851;6;12.877;0;0.0748;0.00543;0.0029;0.156;0.846;100.302;4;0;0.649
177.706;0;0.679;0;8.441;1;0.0293;0.718;0;0.22;0.566;118.444;3;0;0.441
242.893;0;0.627;9;5.186;1;0.0467;0.13;0;0.132;0.562;93.029;4;0;0.873
214.96;53;0.56;9;5.202;1;0.0879;0.126;0;0.0896;0.236;140.555;4;0;0.761
141.506;71;0.807;7;10.656;1;0.0297;0.307;0.0327;0.043;0.765;114.524;4;0;0.497
227.32;66;0.44;11;4.732;0;0.0489;0.00706;0;0.0593;0.445;185.948;4;0;0.683
274.773;0;0.447;7;8.706;1;0.0271;0.081;0.0000479;0.34;0.181;94.854;4;0;0.64
182.466;36;0.506;7;9.986;1;0.0344;0.0841;0.000242;0.263;0.962;163.858;4;0;0.828
196.231;54;0.702;8;4.032;1;0.0537;0.131;0.63;0.112;0.417;177.383;4;0;0.947
173.381;84;0.728;11;4.424;0;0.266;0.237;0;0.434;0.555;77.011;4;0;0.783
214.946;0;0.371;11;4.913;0;0.0538;0.00921;0.0000687;0.135;0.442;175.093;4;0;0.857
161.92;84;0.463;4;3.063;1;0.0632;0.0506;0;0.184;0.856;111.647;4;0;0.857
237.933;0;0.673;11;6.354;0;0.0412;0.313;0.00000286;0.0299;0.712;114.905;4;0;0.88
187.066;44;0.796;2;10.568;1;0.037;0.0742;0.00195;0.226;0.881;114.87;4;0;0.867
274.373;0;0.734;6;5.144;1;0.0654;0.00499;0.000428;0.0372;0.839;126.028;4;0;0.908
208.173;59;0.749;7;10.594;1;0.0264;0.0372;0.00286;0.0603;0.878;103.868;4;0;0.614
203.773;26;0.558;7;14.07;1;0.0287;0.383;0.0046;0.334;0.518;98.444;4;0;0.345
254.64;0;0.658;4;10.092;1;0.0315;0.0175;0.0235;0.0867;0.846;97.93;4;0;0.67
206.772;75;0.614;2;5.372;0;0.0426;0.0134;0.00000707;0.117;0.651;160.036;4;0;0.644
148.533;1;0.353;2;12.176;1;0.0268;0.813;0;0.17;0.348;72.901;4;0;0.224
213.16;52;0.744;8;5.333;1;0.0328;0.0105;0.000624;0.0638;0.899;105.231;4;0;0.797
172.066;26;0.754;3;15.178;1;0.0403;0.324;0;0.0634;0.971;118.641;4;0;0.442
346.693;66;0.467;9;6.569;0;0.0485;0.0616;0.289;0.108;0.0916;135.006;4;1;0.774
264.066;76;0.504;0;8.644;0;0.0542;0.604;0.00193;0.364;0.262;99.982;4;0;0.655
255.6;60;0.631;1;3.181;1;0.029;0.0601;0.000102;0.144;0.834;132.018;4;0;0.852
251.733;75;0.749;8;9.359;0;0.086;0.00186;0.0381;0.115;0.966;142.024;4;0;0.605
176.386;80;0.375;2;2.631;1;0.0561;0.00064;0;0.318;0.491;147.124;4;0;0.93
203.16;0;0.827;0;6.82;1;0.0664;0.0743;0.447;0.0858;0.643;136.42;4;0;0.525
138.04;33;0.677;3;5.663;1;0.0277;0.734;0.0000619;0.191;0.942;118.349;4;0;0.621
253.746;72;0.546;6;4.056;1;0.0324;0.143;0.0000155;0.0894;0.298;99.05;4;0;0.649
214.4;84;0.743;8;4.267;0;0.0953;0.0251;0.000717;0.0685;0.59;92.909;4;0;0.675
195.546;82;0.792;0;4.759;0;0.0393;0.0927;0.0000359;0.226;0.466;121.985;4;0;0.717
185.702;0;0.46;9;5.637;1;0.0515;0.239;0.00000604;0.0934;0.189;168.419;4;0;0.567
234.866;53;0.669;1;10.896;0;0.0674;0.198;0.000345;0.115;0.299;71.988;4;0;0.302
239.026;0;0.273;9;8.795;1;0.0382;0.000458;0.000893;0.117;0.514;104.656;4;0;0.665
246.093;56;0.39;9;5.237;0;0.041;0.000103;0.00954;0.234;0.35;155.063;4;0;0.861
293.826;84;0.92;11;3.051;0;0.0401;0.0236;0.0153;0.036;0.847;117.046;4;0;0.654
207.546;0;0.842;5;8.042;0;0.105;0.617;0.00024;0.0912;0.782;124.984;4;0;0.564
196.64;0;0.764;9;7.619;1;0.0518;0.384;0.000381;0.231;0.566;122.232;4;0;0.733
